product_id,name,category,color,material,price,currency,description,image_url,sizes,stock,in_stock,rating,reviews,sku,brand,slot,formality
BOSS00079,Navy Tailored-Fit Logo T-Shirt,T-Shirts,Navy,Pima Cotton,89,€,Premium BOSS t-shirts crafted from Pima Cotton. Modern fit with refined detailing.,"images/t-shirts/Paddy_polo_shirt_in_cotton_piqué,_Khaki_4.jpg","S,M,XL,L,XS,XXL",81,True,4.1,716,T-S00079,BOSS,TOPS,CASUAL
BOSS00080,Burgundy Regular-Fit Crew Neck T-Shirt,T-Shirts,Burgundy,Jersey,79,€,Premium BOSS t-shirts crafted from Jersey. Modern fit with refined detailing.,images/t-shirts/cotton-jersey_t-shirt_with_animal_graphic_white.jpg,"XXL,S,L,M,XL",86,True,4.4,544,T-S00080,BOSS,TOPS,CASUAL
BOSS00081,Navy Relaxed-Fit V-Neck T-Shirt,T-Shirts,Navy,Jersey,49,€,Premium BOSS t-shirts crafted from Jersey. Modern fit with refined detailing.,"images/t-shirts/Cotton-jersey_T-shirt_with_degradé_effect,_Blue_1.jpg","M,XS,XL,XXL,L,S",18,True,4.6,800,T-S00081,BOSS,TOPS,CASUAL
BOSS00082,Olive Regular-Fit Graphic T-Shirt,T-Shirts,Olive,Organic Cotton,89,€,Premium BOSS t-shirts crafted from Organic Cotton. Modern fit with refined detailing.,"images/t-shirts/Stretch-cotton_T-shirt_with_logo_collar,_Black_6.jpg","XL,XS,L,XXL,S,M",55,True,4.4,598,T-S00082,BOSS,TOPS,CASUAL
BOSS00083,Beige Tailored-Fit Crew Neck T-Shirt,T-Shirts,Beige,Cotton,69,€,Premium BOSS t-shirts crafted from Cotton. Modern fit with refined detailing.,"images/t-shirts/Cotton-jersey_T-shirt_with_degradé_effect,_Blue_2.jpg","L,XXL,XS,XL,S,M",89,True,4.8,380,T-S00083,BOSS,TOPS,CASUAL
BOSS00084,Navy Regular-Fit Graphic T-Shirt,T-Shirts,Navy,Organic Cotton,59,€,Premium BOSS t-shirts crafted from Organic Cotton. Modern fit with refined detailing.,"images/t-shirts/Cotton-jersey_T-shirt_with_degradé_effect,_Blue_0.jpg","XL,L,XS,M,XXL,S",91,True,4.5,216,T-S00084,BOSS,TOPS,CASUAL
BOSS00085,Black Oversized Polo T-Shirt,T-Shirts,Black,Jersey,69,€,Premium BOSS t-shirts crafted from Jersey. Modern fit with refined detailing.,"images/t-shirts/Stretch-cotton_T-shirt_with_logo_collar,_Black_8.jpg","XXL,XS,S,XL,L,M",86,True,4.6,589,T-S00085,BOSS,TOPS,CASUAL
BOSS00086,Olive Slim-Fit Logo T-Shirt,T-Shirts,Olive,Jersey,89,€,Premium BOSS t-shirts crafted from Jersey. Modern fit with refined detailing.,"images/t-shirts/Paddy_polo_shirt_in_cotton_piqué,_Khaki_0.jpg","S,XL,M,XS",53,True,4.2,712,T-S00086,BOSS,TOPS,CASUAL
BOSS00087,White Tailored-Fit Polo T-Shirt,T-Shirts,White,Pima Cotton,69,€,Premium BOSS t-shirts crafted from Pima Cotton. Modern fit with refined detailing.,"images/t-shirts/Paddy_polo_shirt_in_cotton_piqué,_Khaki_1.jpg","XS,XXL,S,XL",29,True,4.9,471,T-S00087,BOSS,TOPS,CASUAL
BOSS00088,White Regular-Fit V-Neck T-Shirt,T-Shirts,White,Organic Cotton,79,€,Premium BOSS t-shirts crafted from Organic Cotton. Modern fit with refined detailing.,"images/t-shirts/Stretch-cotton_T-shirt_with_logo_collar,_Black_7.jpg","XS,L,M,XXL,XL,S",76,True,4.6,450,T-S00088,BOSS,TOPS,CASUAL
BOSS00089,Navy Regular-Fit Polo T-Shirt,T-Shirts,Navy,Pima Cotton,69,€,Premium BOSS t-shirts crafted from Pima Cotton. Modern fit with refined detailing.,"images/t-shirts/Cotton-jersey_T-shirt_with_degradé_effect,_Blue_0.jpg","S,L,XL,M,XXL,XS",86,True,5.0,407,T-S00089,BOSS,TOPS,CASUAL
BOSS00090,Navy Regular-Fit Logo T-Shirt,T-Shirts,Navy,Pima Cotton,69,€,Premium BOSS t-shirts crafted from Pima Cotton. Modern fit with refined detailing.,"images/t-shirts/Cotton-jersey_T-shirt_with_degradé_effect,_Blue_2.jpg","XXL,XS,XL,M,S,L",94,True,4.4,766,T-S00090,BOSS,TOPS,CASUAL
BOSS00091,Charcoal Tailored-Fit Graphic T-Shirt,T-Shirts,Charcoal,Cotton,89,€,Premium BOSS t-shirts crafted from Cotton. Modern fit with refined detailing.,"images/t-shirts/Stretch-cotton_T-shirt_with_stripe_and_logo,_White_11.jpg","XS,S,XXL,XL",59,True,5.0,342,T-S00091,BOSS,TOPS,CASUAL
BOSS00092,Black Slim-Fit Crew Neck T-Shirt,T-Shirts,Black,Cotton,89,€,Premium BOSS t-shirts crafted from Cotton. Modern fit with refined detailing.,images/t-shirts/cotton-jersey_t-shirt_with_animal_graphic_white.jpg,"S,XL,M,L",91,True,4.1,783,T-S00092,BOSS,TOPS,CASUAL
BOSS00093,Navy Regular-Fit V-Neck T-Shirt,T-Shirts,Navy,Jersey,89,€,Premium BOSS t-shirts crafted from Jersey. Modern fit with refined detailing.,"images/t-shirts/Cotton-jersey_T-shirt_with_degradé_effect,_Blue_5.jpg","S,M,XL,L,XS,XXL",59,True,4.8,513,T-S00093,BOSS,TOPS,CASUAL
BOSS00094,Olive Relaxed-Fit Polo T-Shirt,T-Shirts,Olive,Organic Cotton,69,€,Premium BOSS t-shirts crafted from Organic Cotton. Modern fit with refined detailing.,"images/t-shirts/Stretch-cotton_T-shirt_with_logo_collar,_Black_9.jpg","XL,XS,L,M",63,True,4.4,214,T-S00094,BOSS,TOPS,CASUAL
BOSS00095,Black Tailored-Fit Crew Neck T-Shirt,T-Shirts,Black,Pima Cotton,49,€,Premium BOSS t-shirts crafted from Pima Cotton. Modern fit with refined detailing.,"images/t-shirts/Stretch-cotton_T-shirt_with_stripe_and_logo,_White_11.jpg","L,XL,XXL,M",56,True,4.4,416,T-S00095,BOSS,TOPS,CASUAL
BOSS00096,Beige Tailored-Fit Crew Neck T-Shirt,T-Shirts,Beige,Organic Cotton,49,€,Premium BOSS t-shirts crafted from Organic Cotton. Modern fit with refined detailing.,images/t-shirts/cotton-jersey_t-shirt_with_animal_graphic_white.jpg,"L,S,XL,XXL,XS",84,True,4.3,706,T-S00096,BOSS,TOPS,CASUAL
BOSS00097,Beige Relaxed-Fit V-Neck T-Shirt,T-Shirts,Beige,Organic Cotton,69,€,Premium BOSS t-shirts crafted from Organic Cotton. Modern fit with refined detailing.,images/t-shirts/cotton-jersey_t-shirt_with_animal_graphic_white.jpg,"S,XS,XXL,XL",86,True,4.8,747,T-S00097,BOSS,TOPS,CASUAL
BOSS00098,Brown Regular-Fit Logo T-Shirt,T-Shirts,Brown,Pima Cotton,79,€,Premium BOSS t-shirts crafted from Pima Cotton. Modern fit with refined detailing.,"images/t-shirts/Cotton-jersey_T-shirt_with_degradé_effect,_Blue_1.jpg","L,XS,S,XXL,XL,M",84,True,4.6,482,T-S00098,BOSS,TOPS,CASUAL
BOSS00099,Brown Regular-Fit V-Neck T-Shirt,T-Shirts,Brown,Jersey,89,€,Premium BOSS t-shirts crafted from Jersey. Modern fit with refined detailing.,"images/t-shirts/Paddy_polo_shirt_in_cotton_piqué,_Khaki_3.jpg","L,S,XXL,XL,XS",48,True,4.2,87,T-S00099,BOSS,TOPS,CASUAL
BOSS00100,Burgundy Relaxed-Fit Graphic T-Shirt,T-Shirts,Burgundy,Organic Cotton,99,€,Premium BOSS t-shirts crafted from Organic Cotton. Modern fit with refined detailing.,"images/t-shirts/Cotton-jersey_T-shirt_with_degradé_effect,_Blue_3.jpg","S,XS,M,XXL,XL,L",100,True,4.4,554,T-S00100,BOSS,TOPS,CASUAL
BOSS00101,Navy Tailored-Fit Logo T-Shirt,T-Shirts,Navy,Jersey,99,€,Premium BOSS t-shirts crafted from Jersey. Modern fit with refined detailing.,"images/t-shirts/Cotton-jersey_T-shirt_with_degradé_effect,_Blue_3.jpg","XXL,XS,S,XL,L,M",99,True,5.0,371,T-S00101,BOSS,TOPS,CASUAL
BOSS00102,Charcoal Oversized Polo T-Shirt,T-Shirts,Charcoal,Organic Cotton,109,€,Premium BOSS t-shirts crafted from Organic Cotton. Modern fit with refined detailing.,"images/t-shirts/Cotton-jersey_T-shirt_with_degradé_effect,_Blue_2.jpg","XS,XL,S,L,XXL,M",40,True,4.5,497,T-S00102,BOSS,TOPS,CASUAL
BOSS00103,Burgundy Slim-Fit Crew Neck T-Shirt,T-Shirts,Burgundy,Cotton,109,€,Premium BOSS t-shirts crafted from Cotton. Modern fit with refined detailing.,"images/t-shirts/Cotton-jersey_T-shirt_with_degradé_effect,_Blue_5.jpg","L,XS,XXL,M,S,XL",42,True,4.3,243,T-S00103,BOSS,TOPS,CASUAL
BOSS00104,Charcoal Slim-Fit Logo T-Shirt,T-Shirts,Charcoal,Pima Cotton,69,€,Premium BOSS t-shirts crafted from Pima Cotton. Modern fit with refined detailing.,"images/t-shirts/Stretch-cotton_T-shirt_with_stripe_and_logo,_White_11.jpg","M,S,L,XXL",21,True,4.8,383,T-S00104,BOSS,TOPS,CASUAL
BOSS00105,Burgundy Regular-Fit Logo T-Shirt,T-Shirts,Burgundy,Organic Cotton,79,€,Premium BOSS t-shirts crafted from Organic Cotton. Modern fit with refined detailing.,"images/t-shirts/Paddy_polo_shirt_in_cotton_piqué,_Khaki_1.jpg","S,M,L,XXL,XS,XL",89,True,4.7,165,T-S00105,BOSS,TOPS,CASUAL
BOSS00106,Beige Tailored-Fit Logo T-Shirt,T-Shirts,Beige,Jersey,109,€,Premium BOSS t-shirts crafted from Jersey. Modern fit with refined detailing.,"images/t-shirts/Stretch-cotton_T-shirt_with_stripe_and_logo,_White_11.jpg","XS,S,L,XXL,XL",20,True,4.7,430,T-S00106,BOSS,TOPS,CASUAL
BOSS00107,Beige Oversized Polo T-Shirt,T-Shirts,Beige,Organic Cotton,79,€,Premium BOSS t-shirts crafted from Organic Cotton. Modern fit with refined detailing.,"images/t-shirts/Cotton-jersey_T-shirt_with_degradé_effect,_Blue_0.jpg","XXL,S,M,XL,XS",21,True,4.6,23,T-S00107,BOSS,TOPS,CASUAL
BOSS00108,Black Regular-Fit Graphic T-Shirt,T-Shirts,Black,Pima Cotton,89,€,Premium BOSS t-shirts crafted from Pima Cotton. Modern fit with refined detailing.,"images/t-shirts/Cotton-jersey_T-shirt_with_degradé_effect,_Blue_0.jpg","S,XXL,L,XS,M",34,True,4.5,665,T-S00108,BOSS,TOPS,CASUAL
BOSS00109,Brown Relaxed-Fit Logo T-Shirt,T-Shirts,Brown,Jersey,59,€,Premium BOSS t-shirts crafted from Jersey. Modern fit with refined detailing.,"images/t-shirts/Cotton-jersey_T-shirt_with_degradé_effect,_Blue_4.jpg","XS,XL,L,XXL,S",54,True,4.8,678,T-S00109,BOSS,TOPS,CASUAL
BOSS00110,Grey Slim-Fit Crew Neck T-Shirt,T-Shirts,Grey,Pima Cotton,109,€,Premium BOSS t-shirts crafted from Pima Cotton. Modern fit with refined detailing.,images/t-shirts/cotton-jersey_t-shirt_with_animal_graphic_white.jpg,"S,XXL,XL,M",60,True,4.3,273,T-S00110,BOSS,TOPS,CASUAL
BOSS00111,Beige Relaxed-Fit Graphic T-Shirt,T-Shirts,Beige,Organic Cotton,49,€,Premium BOSS t-shirts crafted from Organic Cotton. Modern fit with refined detailing.,"images/t-shirts/Stretch-cotton_T-shirt_with_logo_collar,_Black_7.jpg","XL,L,XXL,M,XS,S",84,True,4.3,491,T-S00111,BOSS,TOPS,CASUAL
BOSS00112,Grey Oversized V-Neck T-Shirt,T-Shirts,Grey,Cotton,89,€,Premium BOSS t-shirts crafted from Cotton. Modern fit with refined detailing.,"images/t-shirts/Paddy_polo_shirt_in_cotton_piqué,_Khaki_2.jpg","S,XXL,L,XS,M,XL",11,True,4.4,349,T-S00112,BOSS,TOPS,CASUAL
BOSS00113,Navy Tailored-Fit V-Neck T-Shirt,T-Shirts,Navy,Jersey,49,€,Premium BOSS t-shirts crafted from Jersey. Modern fit with refined detailing.,"images/t-shirts/Paddy_polo_shirt_in_cotton_piqué,_Khaki_4.jpg","XXL,M,S,XL,XS",42,True,4.7,340,T-S00113,BOSS,TOPS,CASUAL
BOSS00114,Brown Relaxed-Fit Crew Neck T-Shirt,T-Shirts,Brown,Jersey,99,€,Premium BOSS t-shirts crafted from Jersey. Modern fit with refined detailing.,"images/t-shirts/Cotton-jersey_T-shirt_with_degradé_effect,_Blue_4.jpg","S,XS,L,XXL,M,XL",87,True,4.3,397,T-S00114,BOSS,TOPS,CASUAL
BOSS00115,Olive Oversized Logo T-Shirt,T-Shirts,Olive,Cotton,49,€,Premium BOSS t-shirts crafted from Cotton. Modern fit with refined detailing.,"images/t-shirts/Paddy_polo_shirt_in_cotton_piqué,_Khaki_2.jpg","XL,S,XS,L",80,True,4.6,118,T-S00115,BOSS,TOPS,CASUAL
BOSS00116,Charcoal Oversized Logo T-Shirt,T-Shirts,Charcoal,Organic Cotton,79,€,Premium BOSS t-shirts crafted from Organic Cotton. Modern fit with refined detailing.,"images/t-shirts/Stretch-cotton_T-shirt_with_logo_collar,_Black_8.jpg","L,XL,XS,S,XXL,M",13,True,4.3,589,T-S00116,BOSS,TOPS,CASUAL
BOSS00117,Charcoal Tailored-Fit Graphic T-Shirt,T-Shirts,Charcoal,Organic Cotton,69,€,Premium BOSS t-shirts crafted from Organic Cotton. Modern fit with refined detailing.,"images/t-shirts/Stretch-cotton_T-shirt_with_logo_collar,_Black_8.jpg","S,L,M,XXL,XL,XS",59,True,4.6,343,T-S00117,BOSS,TOPS,CASUAL
BOSS00118,Brown Tailored-Fit Graphic T-Shirt,T-Shirts,Brown,Organic Cotton,49,€,Premium BOSS t-shirts crafted from Organic Cotton. Modern fit with refined detailing.,"images/t-shirts/Stretch-cotton_T-shirt_with_logo_collar,_Black_9.jpg","S,XS,XXL,XL,L,M",33,True,4.5,520,T-S00118,BOSS,TOPS,CASUAL
BOSS00119,Black Tailored-Fit Crew Neck T-Shirt,T-Shirts,Black,Pima Cotton,49,€,Premium BOSS t-shirts crafted from Pima Cotton. Modern fit with refined detailing.,"images/t-shirts/Cotton-jersey_T-shirt_with_degradé_effect,_Blue_3.jpg","XXL,M,S,L,XL,XS",91,True,4.9,648,T-S00119,BOSS,TOPS,CASUAL
BOSS00120,Burgundy Slim-Fit Logo T-Shirt,T-Shirts,Burgundy,Pima Cotton,109,€,Premium BOSS t-shirts crafted from Pima Cotton. Modern fit with refined detailing.,"images/t-shirts/Paddy_polo_shirt_in_cotton_piqué,_Khaki_3.jpg","S,XXL,XS,M",72,True,4.1,770,T-S00120,BOSS,TOPS,CASUAL
BOSS00121,Beige Oversized V-Neck T-Shirt,T-Shirts,Beige,Pima Cotton,49,€,Premium BOSS t-shirts crafted from Pima Cotton. Modern fit with refined detailing.,"images/t-shirts/Cotton-jersey_T-shirt_with_degradé_effect,_Blue_0.jpg","L,M,XS,XXL",63,True,4.8,440,T-S00121,BOSS,TOPS,CASUAL
BOSS00122,Navy Relaxed-Fit V-Neck T-Shirt,T-Shirts,Navy,Cotton,79,€,Premium BOSS t-shirts crafted from Cotton. Modern fit with refined detailing.,"images/t-shirts/Cotton-jersey_T-shirt_with_degradé_effect,_Blue_0.jpg","XL,XS,XXL,S,M,L",49,True,4.5,621,T-S00122,BOSS,TOPS,CASUAL
BOSS00123,Beige Oversized Graphic T-Shirt,T-Shirts,Beige,Pima Cotton,99,€,Premium BOSS t-shirts crafted from Pima Cotton. Modern fit with refined detailing.,"images/t-shirts/Cotton-jersey_T-shirt_with_degradé_effect,_Blue_1.jpg","XL,XXL,XS,L,M",64,True,4.4,791,T-S00123,BOSS,TOPS,CASUAL
BOSS00124,Navy Oversized Polo T-Shirt,T-Shirts,Navy,Pima Cotton,49,€,Premium BOSS t-shirts crafted from Pima Cotton. Modern fit with refined detailing.,"images/t-shirts/Cotton-jersey_T-shirt_with_degradé_effect,_Blue_4.jpg","XS,XL,L,M,XXL,S",60,True,4.4,545,T-S00124,BOSS,TOPS,CASUAL
BOSS00125,Brown Regular-Fit Polo T-Shirt,T-Shirts,Brown,Cotton,109,€,Premium BOSS t-shirts crafted from Cotton. Modern fit with refined detailing.,images/t-shirts/cotton-blend_t-shirt_with_drop-needle_stripe_blue.jpg,"S,XL,XXL,L,M,XS",61,True,4.3,293,T-S00125,BOSS,TOPS,CASUAL
BOSS00126,Beige Tailored-Fit Crew Neck T-Shirt,T-Shirts,Beige,Jersey,69,€,Premium BOSS t-shirts crafted from Jersey. Modern fit with refined detailing.,images/t-shirts/cotton-blend_t-shirt_with_drop-needle_stripe_blue.jpg,"XS,XXL,M,XL,L",30,True,4.6,362,T-S00126,BOSS,TOPS,CASUAL
BOSS00127,Black Regular-Fit Polo T-Shirt,T-Shirts,Black,Jersey,49,€,Premium BOSS t-shirts crafted from Jersey. Modern fit with refined detailing.,"images/t-shirts/Paddy_polo_shirt_in_cotton_piqué,_Khaki_4.jpg","XL,XXL,L,S,XS",71,True,4.2,689,T-S00127,BOSS,TOPS,CASUAL
BOSS00128,Grey Relaxed-Fit Crew Neck T-Shirt,T-Shirts,Grey,Jersey,89,€,Premium BOSS t-shirts crafted from Jersey. Modern fit with refined detailing.,"images/t-shirts/Cotton-jersey_T-shirt_with_degradé_effect,_Blue_4.jpg","M,XL,XXL,XS",22,True,5.0,82,T-S00128,BOSS,TOPS,CASUAL
BOSS00129,White Regular-Fit V-Neck T-Shirt,T-Shirts,White,Organic Cotton,59,€,Premium BOSS t-shirts crafted from Organic Cotton. Modern fit with refined detailing.,"images/t-shirts/Paddy_polo_shirt_in_cotton_piqué,_Khaki_4.jpg","XL,S,M,XXL",78,True,4.6,450,T-S00129,BOSS,TOPS,CASUAL
BOSS00130,Navy Oversized Graphic T-Shirt,T-Shirts,Navy,Pima Cotton,89,€,Premium BOSS t-shirts crafted from Pima Cotton. Modern fit with refined detailing.,"images/t-shirts/Paddy_polo_shirt_in_cotton_piqué,_Khaki_1.jpg","S,XL,L,XS,M",84,True,4.9,30,T-S00130,BOSS,TOPS,CASUAL
BOSS00131,Navy Relaxed-Fit Polo T-Shirt,T-Shirts,Navy,Jersey,109,€,Premium BOSS t-shirts crafted from Jersey. Modern fit with refined detailing.,"images/t-shirts/Paddy_polo_shirt_in_cotton_piqué,_Khaki_1.jpg","S,XS,XXL,M,L",18,True,4.5,221,T-S00131,BOSS,TOPS,CASUAL
BOSS00132,Burgundy Oversized Logo T-Shirt,T-Shirts,Burgundy,Pima Cotton,69,€,Premium BOSS t-shirts crafted from Pima Cotton. Modern fit with refined detailing.,"images/t-shirts/Paddy_polo_shirt_in_cotton_piqué,_Khaki_3.jpg","L,S,XXL,M",14,True,4.3,647,T-S00132,BOSS,TOPS,CASUAL
BOSS00133,Beige Tailored-Fit Crew Neck T-Shirt,T-Shirts,Beige,Organic Cotton,69,€,Premium BOSS t-shirts crafted from Organic Cotton. Modern fit with refined detailing.,images/t-shirts/cotton-blend_t-shirt_with_drop-needle_stripe_blue.jpg,"XS,L,S,XXL,M,XL",36,True,4.4,301,T-S00133,BOSS,TOPS,CASUAL
BOSS00134,Navy Relaxed-Fit Graphic T-Shirt,T-Shirts,Navy,Jersey,109,€,Premium BOSS t-shirts crafted from Jersey. Modern fit with refined detailing.,"images/t-shirts/Stretch-cotton_T-shirt_with_logo_collar,_Black_7.jpg","XL,M,XXL,L,XS,S",79,True,4.7,372,T-S00134,BOSS,TOPS,CASUAL
BOSS00135,White Oversized Graphic T-Shirt,T-Shirts,White,Cotton,59,€,Premium BOSS t-shirts crafted from Cotton. Modern fit with refined detailing.,"images/t-shirts/Paddy_polo_shirt_in_cotton_piqué,_Khaki_3.jpg","S,L,XXL,XL,M",59,True,4.1,577,T-S00135,BOSS,TOPS,CASUAL
BOSS00136,Grey Slim-Fit Logo T-Shirt,T-Shirts,Grey,Cotton,79,€,Premium BOSS t-shirts crafted from Cotton. Modern fit with refined detailing.,"images/t-shirts/Stretch-cotton_T-shirt_with_logo_collar,_Black_7.jpg","XL,XXL,XS,L,M,S",68,True,4.7,106,T-S00136,BOSS,TOPS,CASUAL
BOSS00137,Beige Relaxed-Fit Logo T-Shirt,T-Shirts,Beige,Pima Cotton,109,€,Premium BOSS t-shirts crafted from Pima Cotton. Modern fit with refined detailing.,"images/t-shirts/Paddy_polo_shirt_in_cotton_piqué,_Khaki_1.jpg","XS,XL,M,L,XXL",77,True,4.5,383,T-S00137,BOSS,TOPS,CASUAL
BOSS00138,White Slim-Fit Logo T-Shirt,T-Shirts,White,Pima Cotton,59,€,Premium BOSS t-shirts crafted from Pima Cotton. Modern fit with refined detailing.,"images/t-shirts/Cotton-jersey_T-shirt_with_degradé_effect,_Blue_0.jpg","XL,L,S,XS,M",35,True,4.7,154,T-S00138,BOSS,TOPS,CASUAL
BOSS00139,White Tailored-Fit V-Neck T-Shirt,T-Shirts,White,Pima Cotton,59,€,Premium BOSS t-shirts crafted from Pima Cotton. Modern fit with refined detailing.,"images/t-shirts/Stretch-cotton_T-shirt_with_logo_collar,_Black_6.jpg","M,S,XL,L,XXL,XS",35,True,4.1,339,T-S00139,BOSS,TOPS,CASUAL
BOSS00140,Charcoal Regular-Fit Crew Neck T-Shirt,T-Shirts,Charcoal,Pima Cotton,99,€,Premium BOSS t-shirts crafted from Pima Cotton. Modern fit with refined detailing.,"images/t-shirts/Cotton-jersey_T-shirt_with_degradé_effect,_Blue_4.jpg","XL,XS,L,XXL,M,S",97,True,5.0,624,T-S00140,BOSS,TOPS,CASUAL
BOSS00141,Olive Oversized Crew Neck T-Shirt,T-Shirts,Olive,Jersey,99,€,Premium BOSS t-shirts crafted from Jersey. Modern fit with refined detailing.,"images/t-shirts/Cotton-jersey_T-shirt_with_degradé_effect,_Blue_4.jpg","M,L,XS,S,XL,XXL",59,True,4.2,668,T-S00141,BOSS,TOPS,CASUAL
BOSS00142,Black Tailored-Fit Polo T-Shirt,T-Shirts,Black,Organic Cotton,49,€,Premium BOSS t-shirts crafted from Organic Cotton. Modern fit with refined detailing.,"images/t-shirts/Cotton-jersey_T-shirt_with_degradé_effect,_Blue_3.jpg","XL,XS,XXL,L,S",60,True,4.7,613,T-S00142,BOSS,TOPS,CASUAL
BOSS00143,Brown Relaxed-Fit Crew Neck T-Shirt,T-Shirts,Brown,Cotton,49,€,Premium BOSS t-shirts crafted from Cotton. Modern fit with refined detailing.,images/t-shirts/cotton-jersey_t-shirt_with_animal_graphic_white.jpg,"XS,L,M,XL,XXL",87,True,4.8,292,T-S00143,BOSS,TOPS,CASUAL
BOSS00144,Charcoal Regular-Fit Polo T-Shirt,T-Shirts,Charcoal,Cotton,89,€,Premium BOSS t-shirts crafted from Cotton. Modern fit with refined detailing.,"images/t-shirts/Stretch-cotton_T-shirt_with_logo_collar,_Black_6.jpg","M,S,XS,L,XXL,XL",53,True,4.1,41,T-S00144,BOSS,TOPS,CASUAL
BOSS00145,Navy Relaxed-Fit Poplin Shirt,Shirts,Navy,Poplin,129,€,Premium BOSS shirts crafted from Poplin. Modern fit with refined detailing.,images/shirts/slim-fit_button-down_shirt_in_washed_oxford_cotton_blue.jpg,"S,L,M,XL,XS,XXL",45,True,4.5,376,SHI00145,BOSS,TOPS,SMART_CASUAL
BOSS00146,Olive Oversized Business Shirt,Shirts,Olive,Linen,109,€,Premium BOSS shirts crafted from Linen. Modern fit with refined detailing.,images/shirts/regular-fit_shirt_in_knitted_cotton_piqué_white.jpg,"S,XXL,L,M,XL",93,True,4.8,254,SHI00146,BOSS,TOPS,SMART_CASUAL
BOSS00147,Brown Regular-Fit Oxford Shirt,Shirts,Brown,Oxford Cotton,179,€,Premium BOSS shirts crafted from Oxford Cotton. Modern fit with refined detailing.,images/shirts/regular-fit_shirt_in_striped_easy-iron_cotton_light_purple_1.jpg,"L,XXL,XS,M",77,True,4.8,289,SHI00147,BOSS,TOPS,SMART_CASUAL
BOSS00148,White Regular-Fit Oxford Shirt,Shirts,White,Linen,179,€,Premium BOSS shirts crafted from Linen. Modern fit with refined detailing.,images/shirts/regular-fit_shirt_in_easy-iron_structured_stretch_cotton_light_green.jpg,"M,XL,XXL,S,XS",86,True,4.9,391,SHI00148,BOSS,TOPS,SMART_CASUAL
BOSS00149,Navy Tailored-Fit Linen Shirt,Shirts,Navy,Cotton,99,€,Premium BOSS shirts crafted from Cotton. Modern fit with refined detailing.,images/shirts/slim-fit_shirt_in_cotton_jersey_light_green.jpg,"XXL,XS,XL,M,S,L",61,True,4.9,643,SHI00149,BOSS,TOPS,SMART_CASUAL
BOSS00150,Olive Slim-Fit Oxford Shirt,Shirts,Olive,Cotton,89,€,Premium BOSS shirts crafted from Cotton. Modern fit with refined detailing.,images/shirts/regular-fit_shirt_in_easy-iron_pepita_stretch_cotton_light_blue.jpg,"XS,XL,XXL,M",52,True,4.6,46,SHI00150,BOSS,TOPS,SMART_CASUAL
BOSS00151,White Tailored-Fit Linen Shirt,Shirts,White,Linen,99,€,Premium BOSS shirts crafted from Linen. Modern fit with refined detailing.,images/shirts/slim-fit_shirt_in_linen_light_blue.jpg,"L,S,XL,M,XXL",54,True,4.4,243,SHI00151,BOSS,TOPS,SMART_CASUAL
BOSS00152,Navy Tailored-Fit Oxford Shirt,Shirts,Navy,Poplin,99,€,Premium BOSS shirts crafted from Poplin. Modern fit with refined detailing.,images/shirts/relaxed-fit_shirt_in_checked_cotton_flannel_white_patterned.jpg,"XXL,S,L,XL,M",32,True,4.4,497,SHI00152,BOSS,TOPS,SMART_CASUAL
BOSS00153,Charcoal Regular-Fit Linen Shirt,Shirts,Charcoal,Oxford Cotton,99,€,Premium BOSS shirts crafted from Oxford Cotton. Modern fit with refined detailing.,images/shirts/regular-fit_shirt_in_striped_easy-iron_cotton_blue_stripes.jpg,"XL,XS,S,M,XXL",59,True,4.5,568,SHI00153,BOSS,TOPS,SMART_CASUAL
BOSS00154,Olive Relaxed-Fit Denim Shirt,Shirts,Olive,Poplin,149,€,Premium BOSS shirts crafted from Poplin. Modern fit with refined detailing.,images/shirts/relaxed-fit_shirt_in_corduroy_with_kent_collar_white.jpg,"S,XS,L,M,XL",55,True,4.9,203,SHI00154,BOSS,TOPS,SMART_CASUAL
BOSS00155,Black Relaxed-Fit Linen Shirt,Shirts,Black,Poplin,119,€,Premium BOSS shirts crafted from Poplin. Modern fit with refined detailing.,images/shirts/slim-fit_shirt_in_printed_performance-stretch_jersey_light_blue_checks_1.jpg,"XS,M,L,XXL,S",35,True,4.0,151,SHI00155,BOSS,TOPS,SMART_CASUAL
